,0,0,0
1322,2022-09-07,2999.655,2887.3528
1323,2022-09-08,696.473,1261.9727
1324,2022-09-09,303.839,228.20677
1325,2022-09-10,185.62,26.562426
1326,2022-09-11,126.13299999999998,26.562426
1327,2022-09-12,99.215,26.562426
1328,2022-09-13,79.571,26.562426
1329,2022-09-14,71.16,26.562426
1330,2022-09-15,55.273,26.562426
1331,2022-09-16,49.835,26.562426
1332,2022-09-17,41.025,26.562426
1333,2022-09-18,44.25,26.562426
1334,2022-09-19,38.948,26.562426
1335,2022-09-20,56.006,26.562426
1336,2022-09-21,62.831,26.562426
1337,2022-09-22,43.654,26.562426
1338,2022-09-23,36.476,26.562426
1339,2022-09-24,29.693999999999996,26.562426
1340,2022-09-25,28.796,26.562426
1341,2022-09-26,24.463,26.562426
1342,2022-09-27,25.996,26.562426
1343,2022-09-28,22.631,26.562426
1344,2022-09-29,19.069,26.562426
1345,2022-09-30,16.403,26.562426
1346,2022-10-01,19.497,26.562426
1347,2022-10-02,17.16,26.562426
